"indice";"id";"protocoloRN";"siglaTribunal";"grau";"grau_valido";"classeProcessual";"classeProcessual_valida";"numero";"numero_valido";"faseProcessual";"segmentoJustica";"assuntos";"assuntos_count";"assuntos_validos";"assuntos_invalidos";"assuntos_invalidos_count";"dataAjuizamento";"dataAjuizamento_parsed";"dataAjuizamento_valida";"millisInsercao";"millisInsercao_parsed";"orgaoJulgador_codigoOrgao";"orgaoJulgador_valido";"codigoLocalidade";"codigoLocalidade_valido";"nivelSigilo";"procEl";"procEl_valido";"dscSistema";"dscSistema_valido";"polo_at_count";"polo_at_fisica_count";"polo_at_fisica_documento_count";"polo_at_fisica_documento_valido_count";"polo_at_fisica_sem_nome_count";"polo_at_fisica_sem_sexo_count";"polo_at_fisica_sem_dataNascimento_count";"polo_at_fisica_sexo_array";"polo_at_juridica_count";"polo_at_juridica_documento_count";"polo_at_juridica_documento_valido_count";"polo_at_autoridade_count";"polo_at_orgaorepresentacao_count";"polo_pa_count";"polo_pa_fisica_count";"polo_pa_fisica_documento_count";"polo_pa_fisica_documento_valido_count";"polo_pa_fisica_sem_nome_count";"polo_pa_fisica_sem_sexo_count";"polo_pa_fisica_sem_dataNascimento_count";"polo_pa_fisica_sexo_array";"polo_pa_juridica_count";"polo_pa_juridica_documento_count";"polo_pa_juridica_documento_valido_count";"polo_pa_autoridade_count";"polo_pa_orgaorepresentacao_count";"polo_vi_count";"polo_vi_fisica_count";"polo_vi_juridica_count";"polo_vi_autoridade_count";"polo_vi_orgaorepresentacao_count";"mov_count";"mov_count_invalido";"mov_array_invalido";"mov_exige_complemento_count";"mov_exige_complemento_sem_complemento";"mov_exige_complemento_count_invalido";"mov_exige_complemento_array_invalido";"mov_dataHora_count_invalido";"mov_magistradoProlator_count";"mov_magistradoProlator_count_invalido";"mov_ultimo_nivel_count_invalido";"mov_ultimo_nivel_array_invalido";"mov_1st_recebimento_cod";"mov_1st_recebimento_descricao";"mov_1st_recebimento_complemento";"mov_1st_recebimento_dataHora";"mov_1st_recebimento_ano";"mov_1st_denuncia_queixa_cod";"mov_1st_denuncia_queixa_dataHora";"mov_1st_denuncia_queixa_ano";"mov_1st_julgamento_cod";"mov_1st_julgamento_descricao";"mov_1st_julgamento_dataHora";"mov_1st_julgamento_ano";"mov_1st_tree_385_cod";"mov_1st_tree_385_descricao";"mov_1st_tree_385_dataHora";"mov_1st_tree_385_ano";"mov_1st_baixa_cod";"mov_1st_baixa_descricao";"mov_1st_baixa_dataHora";"mov_1st_baixa_complemento";"mov_1st_baixa_ano";"mov_last_baixa_cod";"mov_last_baixa_descricao";"mov_last_baixa_dataHora";"mov_last_baixa_complemento";"mov_last_baixa_ano";"mov_1st_execucao_iniciada_cod";"mov_1st_execucao_iniciada_descricao";"mov_1st_execucao_iniciada_dataHora";"mov_1st_execucao_iniciada_complemento";"mov_1st_execucao_iniciada_classe_anterior";"mov_1st_execucao_iniciada_classe_nova";"mov_1st_homolog_revog_cod";"mov_1st_homolog_revog_descricao";"mov_1st_homolog_revog_dataHora";"mov_1st_homolog_revog_ano";"mov_1st_conc_deneg_cod";"mov_1st_conc_deneg_descricao";"mov_1st_conc_deneg_dataHora";"mov_1st_conc_deneg_ano";"mov_1st_decreta_falencia_cod";"mov_1st_decreta_falencia_descricao";"mov_1st_decreta_falencia_dataHora";"mov_1st_decreta_falencia_ano";"mov_last_sobrestamento_cod";"mov_last_sobrestamento_descricao";"mov_last_sobrestamento_dataHora";"mov_last_sobrestamento_ano";"mov_last_dessobrestamento_cod";"mov_last_dessobrestamento_descricao";"mov_last_dessobrestamento_dataHora";"mov_last_dessobrestamento_ano";"mov_last_mov_cod";"mov_last_mov_descricao";"mov_last_mov_dataHora";"mov_last_mov_ano";"mov_Sent_count";"mov_Sent_count_2018";"mov_Sent_count_2019";"mov_Sent_count_2020";"mov_Sent_count_2021";"mov_Sent_count_2022";"mov_Sent_array_data";"mov_Sent_homolog_count";"mov_Sent_homolog_count_2018";"mov_Sent_homolog_count_2019";"mov_Sent_homolog_count_2020";"mov_Sent_homolog_count_2021";"mov_Sent_homolog_count_2022";"mov_SentC_count";"mov_SentC_count_2018";"mov_SentC_count_2019";"mov_SentC_count_2020";"mov_SentC_count_2021";"mov_SentC_count_2022";"mov_SentC_array_data";"mov_Liminar_count";"mov_Liminar_count_2018";"mov_Liminar_count_2019";"mov_Liminar_count_2020";"mov_Liminar_count_2021";"mov_Liminar_count_2022";"mov_Audiencia_count";"mov_Audiencia_count_invalida";"mov_AudConc_count";"mov_AudConc_count_2018";"mov_AudConc_count_2019";"mov_AudConc_count_2020";"mov_AudConc_count_2021";"mov_AudConc_count_2022";"mov_AudConc_array_data";"mov_last_51_cod";"mov_last_51_descricao";"mov_last_51_dataHora";"mov_last_julgamento_cod";"mov_last_julgamento_descricao";"mov_last_julgamento_dataHora";"mov_1st_sessao_juri_cod";"mov_1st_sessao_juri_descricao";"mov_1st_sessao_juri_dataHora";"mov_1st_sessao_juri_complemento";"mov_1st_condenacao_procedente_cod";"mov_1st_condenacao_procedente_descricao";"mov_1st_condenacao_procedente_dataHora";"mov_distribuicao_cancelada_flag";"mov_remessa_count";"mov_remessa_count_invalida";"mov_mudanca_classe_count";"mov_mudanca_classe_count_invalida";"mov_mudanca_classe_codigos";"mov_mudanca_classe_datas";"mov_mudanca_classe_anteriores";"mov_mudanca_classe_novas";"mov_mudanca_classe_complementos";"mov_suspencao_count";"mov_suspencao_count_invalida";"mov_suspencao_complementos";"mov_medida_protetiva_count";"mov_medida_protetiva_count_invalida";"mov_medida_protetiva_complementos";"mov_procedimento_restaurativo_count";"mov_procedimento_restaurativo_count_invalido";"mov_procedimento_restaurativo_complementos";"mov_last_reativacao_cod";"mov_last_reativacao_descricao";"mov_last_reativacao_dataHora";"classesProcessuais"
"processos-tjmsp";"TJMSP_208_G2_29008_00017389120149260020";"TJMSP50168202108211629573508725";"TJMSP";"G2";"True";208;"True";17389120149260020;"True";1;"Justiça Militar Estadual";"10364";1;"True";NA;0;2,0160111e+13;2,0160111e+13;"True";1629573509485;20210821161829;29008;"True";3550308;"True";0;2;"True";8;"True";1;0;0;0;0;0;0;"";1;1;1;0;0;1;1;1;1;0;0;0;"F";0;0;0;0;0;0;0;0;0;0;47;0;NA;16;0;0;"";0;2;0;0;NA;"132";NA;"['Recebidos os autos']";2,0150417e+13;2015;"";NA;NA;"219.0";NA;2,0150616e+13;2015;"219.0";NA;2,0150616e+13;2015;"22.0";NA;2,0160727e+13;"";"2016.0";"22.0";NA;2,0160727e+13;"";"2016.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"123";NA;2,0160727e+13;2016;2;0;0;0;0;0;"['20150616000000', '20160511000000']";0;0;0;0;0;0;2;0;0;0;0;0;"['20150616000000', '20160511000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0160516e+13;"237.0";NA;2,0160511e+13;NA;NA;NA;NA;"219.0";NA;2,0150616e+13;"False";2;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[199, 208]"
"processos-tjmsp";"TJMSP_11042_G2_83221_00018869520219260040";"TJMSP90534202111051636134167177";"TJMSP";"G2";"True";11042;"True";18869520219260040;"True";1;"Justiça Militar Estadual";"11174";1;"True";NA;0;2,0210922e+13;2,0210922e+13;"True";1636134174453;20211105144254;83221;"True";3550308;"True";0;2;"True";8;"True";2;2;2;2;0;0;0;"M, M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;25;0;NA;8;0;0;"";0;1;0;0;NA;"132";NA;"['Recebidos os autos']";2,0210722e+13;2021;"";NA;NA;"239.0";NA;2,021102e+13;2021;"239.0";NA;2,021102e+13;2021;"";NA;NA;"";"";"";NA;NA;"";"";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"132";NA;2,0211028e+13;2021;1;0;0;0;1;0;"['20211020000000']";0;0;0;0;0;0;1;0;0;0;1;0;"['20211020000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,021102e+13;"239.0";NA;2,021102e+13;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[11042]"
"processos-tjmsp";"TJMSP_1727_G2_29009_00021981320179260040";"TJMSP79364202108211629573661112";"TJMSP";"G2";"True";1727;"True";21981320179260040;"True";1;"Justiça Militar Estadual";"11321";1;"True";NA;0;2,0181023e+13;2,0181023e+13;"True";1629573661813;20210821162101;29009;"True";3550308;"True";0;2;"True";8;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;34;0;NA;12;0;0;"";0;1;0;0;NA;"132";NA;"['Recebidos os autos']";2,0181022e+13;2018;"";NA;NA;"239.0";NA;2,0190226e+13;2019;"239.0";NA;2,0190226e+13;2019;"22.0";NA;2,0190523e+13;"";"2019.0";"22.0";NA;2,0190523e+13;"";"2019.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"123";NA;2,0190523e+13;2019;1;0;1;0;0;0;"['20190226000000']";0;0;0;0;0;0;1;0;1;0;0;0;"['20190226000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0190429e+13;"239.0";NA;2,0190226e+13;NA;NA;NA;NA;"";NA;NA;"False";1;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[417, 1727]"
"processos-tjmsp";"TJMSP_420_G2_29009_00024455520159260010";"TJMSP93115202108211629573710090";"TJMSP";"G2";"True";420;"True";24455520159260008;"True";1;"Justiça Militar Estadual";"11232";1;"True";NA;0;2,0201013e+13;2,0201013e+13;"True";1629574255562;20210821163055;29009;"True";3550308;"True";0;2;"True";8;"True";2;2;2;2;0;0;0;"M, M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;25;0;NA;6;0;0;"";0;2;0;0;NA;"132";NA;"['Recebidos os autos']";2,0200928e+13;2020;"";NA;NA;"239.0";NA;2,0201027e+13;2020;"239.0";NA;2,0201027e+13;2020;"22.0";NA;2,0210305e+13;"";"2021.0";"22.0";NA;2,0210305e+13;"";"2021.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"123";NA;2,0210305e+13;2021;1;0;0;1;0;0;"['20201027000000']";0;0;0;0;0;0;1;0;0;1;0;0;"['20201027000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0201217e+13;"239.0";NA;2,0201027e+13;NA;NA;NA;NA;"";NA;NA;"False";1;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[426, 420]"
"processos-tjmsp";"TJMSP_221_G2_29010_00024480520189260010";"TJMSP99245202108211629573644023";"TJMSP";"G2";"True";221;"True";24480520189260008;"True";1;"Justiça Militar Estadual";"3606";1;"True";NA;0;2,0180523e+13;2,0180523e+13;"True";1629573644925;20210821162044;29010;"True";3550308;"True";0;2;"True";8;"True";2;2;2;2;0;0;0;"M, M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;96;0;NA;38;0;0;"";0;3;0;0;NA;"132";NA;"['Recebidos os autos']";2,0180425e+13;2018;"";NA;NA;"900.0";NA;2,0180809e+13;2018;"900.0";NA;2,0180809e+13;2018;"22.0";NA;2,0180911e+13;"";"2018.0";"22.0";NA;2,0191016e+13;"";"2019.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"581";NA;2,0210721e+13;2021;3;2;1;0;0;0;"['20180809000000', '20181003000000', '20190613000000']";0;0;0;0;0;0;3;2;1;0;0;0;"['20180809000000', '20181003000000', '20190613000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0201105e+13;"219.0";NA;2,0190613e+13;NA;NA;NA;NA;"219.0";NA;2,0190613e+13;"False";3;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[221]"
"processos-tjmsp";"TJMSP_11042_G2_29009_00028416620149260010";"TJMSP34159202108211629573499266";"TJMSP";"G2";"True";11042;"True";28416620149260008;"True";1;"Justiça Militar Estadual";"11317";1;"True";NA;0;2,0150915e+13;2,0150915e+13;"True";1629573500090;20210821161820;29009;"True";3550308;"True";0;2;"True";8;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;60;0;NA;24;0;0;"";0;4;0;0;NA;"132";NA;"['Recebidos os autos']";2,0150803e+13;2015;"";NA;NA;"239.0";NA;2,0150915e+13;2015;"239.0";NA;2,0150915e+13;2015;"22.0";NA;2,0160729e+13;"";"2016.0";"22.0";NA;2,0160729e+13;"";"2016.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"51";NA;2,0171211e+13;2017;2;0;0;0;0;0;"['20150915000000', '20151006000000']";0;0;0;0;0;0;2;0;0;0;0;0;"['20150915000000', '20151006000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0171211e+13;"237.0";NA;2,0151006e+13;NA;NA;NA;NA;"";NA;NA;"False";2;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[419, 11042]"
"processos-tjmsp";"TJMSP_202_G2_29009_00029068120209260000";"TJMSP93115202108211629573710090";"TJMSP";"G2";"True";202;"True";29068120209260000;"True";1;"Justiça Militar Estadual";"10666";1;"True";NA;0;2,020093e+13;2,020093e+13;"True";1629574255318;20210821163055;29009;"True";3550308;"True";0;2;"True";8;"True";1;0;0;0;0;0;0;"";1;1;1;0;0;2;2;2;2;0;0;0;"M, M";0;0;0;0;0;0;0;0;0;0;28;0;NA;9;0;1;"235";0;1;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:3:prevenção']";2,020093e+13;2020;"";NA;NA;"235.0";NA;2,0201003e+13;2020;"";NA;NA;NA;"22.0";NA;2,0201215e+13;"";"2020.0";"22.0";NA;2,0210625e+13;"";"2021.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"123";NA;2,0210625e+13;2021;1;0;0;1;0;0;"['20201003000000']";0;0;0;0;0;0;1;0;0;1;0;0;"['20201003000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0210201e+13;"235.0";NA;2,0201003e+13;NA;NA;NA;NA;"";NA;NA;"False";2;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[202]"
"processos-tjmsp";"TJMSP_11042_G2_29010_00032316820179260030";"TJMSP84518202108211629573568550";"TJMSP";"G2";"True";11042;"True";32316820179260032;"True";1;"Justiça Militar Estadual";"11321";1;"True";NA;0;2,0180227e+13;2,0180227e+13;"True";1629573569936;20210821161929;29010;"True";3550308;"True";0;2;"True";8;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;42;0;NA;14;0;0;"";0;2;0;0;NA;"132";NA;"['Recebidos os autos']";2,0171016e+13;2017;"";NA;NA;"237.0";NA;2,0180411e+13;2018;"237.0";NA;2,0180411e+13;2018;"22.0";NA;2,0180426e+13;"";"2018.0";"22.0";NA;2,0180717e+13;"";"2018.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"123";NA;2,0180717e+13;2018;2;2;0;0;0;0;"['20180411000000', '20180515000000']";0;0;0;0;0;0;2;2;0;0;0;0;"['20180411000000', '20180515000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0180711e+13;"219.0";NA;2,0180515e+13;NA;NA;NA;NA;"219.0";NA;2,0180515e+13;"False";3;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[419, 11042]"
"processos-tjmsp";"TJMSP_199_G2_29012_00033832020159260020";"TJMSP15902202108211629573528709";"TJMSP";"G2";"True";199;"True";33832020159260020;"True";1;"Justiça Militar Estadual";"10328";1;"True";NA;0;2,016092e+13;2,016092e+13;"True";1629573529392;20210821161849;29012;"True";3550308;"True";0;2;"True";8;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;15;0;NA;5;0;0;"";0;1;0;0;NA;"132.0";NA;"['Recebidos os autos']";2,0160919e+13;2016;"";NA;NA;"239.0";NA;2,0161213e+13;2016;"239.0";NA;2,0161213e+13;2016;"22.0";NA;2,0170324e+13;"";"2017.0";"22.0";NA;2,0170324e+13;"";"2017.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"123";NA;2,0170324e+13;2017;1;0;0;0;0;0;"['20161213000000']";0;0;0;0;0;0;1;0;0;0;0;0;"['20161213000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0161209e+13;"239.0";NA;2,0161213e+13;NA;NA;NA;NA;"";NA;NA;"False";1;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[199]"
"processos-tjmsp";"TJMSP_305_G2_29009_00036672020179260000";"TJMSP84294202108211629573563519";"TJMSP";"G2";"True";305;"True";36672020179260000;"True";1;"Justiça Militar Estadual";"10904";1;"True";NA;0;2,0171215e+13;2,0171215e+13;"True";1629573564789;20210821161924;29009;"True";3550308;"True";0;2;"True";8;"True";1;0;0;0;0;0;0;"";1;1;1;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;32;0;NA;9;0;0;"";0;1;0;0;NA;"132";NA;"['Recebidos os autos']";2,0171212e+13;2017;"";NA;NA;"237.0";NA;2,0180413e+13;2018;"237.0";NA;2,0180413e+13;2018;"22.0";NA;2,0180606e+13;"";"2018.0";"22.0";NA;2,0180606e+13;"";"2018.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"123";NA;2,0180606e+13;2018;1;1;0;0;0;0;"['20180413000000']";0;0;0;0;0;0;1;1;0;0;0;0;"['20180413000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,0180507e+13;"237.0";NA;2,0180413e+13;NA;NA;NA;NA;"";NA;NA;"False";1;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[305]"
"processos-tjmsp";"TJMSP_420_G2_29011_00042456220149260040";"TJMSP93115202108211629573710090";"TJMSP";"G2";"True";420;"True";42456220149260040;"True";1;"Justiça Militar Estadual";"12338";1;"True";NA;0;2,0200922e+13;2,0200922e+13;"True";1629574255116;20210821163055;29011;"True";3550308;"True";0;2;"True";8;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;23;0;NA;6;0;0;"";0;2;0;0;NA;"132";NA;"['Recebidos os autos']";2,0200916e+13;2020;"";NA;NA;"239.0";NA;2,0201006e+13;2020;"239.0";NA;2,0201006e+13;2020;"22.0";NA;2,0210531e+13;"";"2021.0";"22.0";NA;2,0210531e+13;"";"2021.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"22";NA;2,0210531e+13;2021;1;0;0;1;0;0;"['20201006000000']";0;0;0;0;0;0;1;0;0;1;0;0;"['20201006000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;2,021051e+13;"239.0";NA;2,0201006e+13;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[1727, 420]"
"processos-tjmsp";"TJMSP_198_G2_29009_08000072820199260060";"TJMSP35666202108141628951312893";"TJMSP";"G2";"True";198;"True";8000072820199260160;"True";1;"Justiça Militar Estadual";"10328, 10366";2;"True";NA;0;20190722210655;20190722210655;"True";1628951313711;20210814112833;29009;"True";0;"False";0;1;"True";1;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;26;0;NA;12;0;0;"";0;3;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20190722210655;2019;"";NA;NA;"239.0";NA;20190917144558;2019;"239.0";NA;20190917144558;2019;"22.0";NA;20200318151812;"";"2020.0";"22.0";NA;20200318151812;"";"2020.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"22";NA;20200318151812;2020;1;0;1;0;0;0;"['20190917144558']";0;0;0;0;0;0;1;0;1;0;0;0;"['20190917144558']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20200114135539;"239.0";NA;20190917144558;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[198]"
"processos-tjmsp";"TJMSP_198_G2_29011_08000722320199260060";"TJMSP11996202108141628955719465";"TJMSP";"G2";"True";198;"True";8000722320199260160;"True";1;"Justiça Militar Estadual";"10365";1;"True";NA;0;20200131181441;20200131181441;"True";1628955959508;20210814124559;29011;"True";3550308;"True";0;1;"True";1;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;40;0;NA;20;0;0;"";0;5;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20200131181441;2020;"";NA;NA;"239.0";NA;20200609171502;2020;"239.0";NA;20200609171502;2020;"123.0";NA;20201109150359;"18:motivo_da_remessa:194";"2020.0";"22.0";NA;20201109150359;"";"2020.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"22";NA;20201109150359;2020;1;0;0;1;0;0;"['20200609171502']";0;0;0;0;0;0;1;0;0;1;0;0;"['20200609171502']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20200916132443;"239.0";NA;20200609171502;NA;NA;NA;NA;"";NA;NA;"False";1;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[198]"
"processos-tjmsp";"TJMSP_198_G2_32091_08000849420189260020";"TJMSP95298202108141628951320253";"TJMSP";"G2";"True";198;"True";8000849420189259776;"True";1;"Justiça Militar Estadual";"10366";1;"True";NA;0;20190321200933;20190321200933;"True";1628951321197;20210814112841;32091;"True";0;"False";0;1;"True";1;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;19;0;NA;9;0;0;"";0;3;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20190321200934;2019;"";NA;NA;"239.0";NA;20190610162350;2019;"239.0";NA;20190610162350;2019;"22.0";NA;20190813121757;"";"2019.0";"22.0";NA;20190813121757;"";"2019.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"22";NA;20190813121757;2019;1;0;1;0;0;0;"['20190610162350']";0;0;0;0;0;0;1;0;1;0;0;0;"['20190610162350']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20190514105742;"239.0";NA;20190610162350;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[198]"
"processos-tjmsp";"TJMSP_241_G2_29006_08000960620219260020";"TJMSP41713202111051636134180721";"TJMSP";"G2";"True";241;"True";8000960620219259904;"True";1;"Justiça Militar Estadual";"10328";1;"True";NA;0;20211022144729;20211022144729;"True";1636134261366;20211105144421;29006;"True";3550308;"True";0;1;"True";1;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;5;0;NA;4;0;0;"";0;0;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20211022144729;2021;"";NA;NA;"";NA;NA;NA;"";NA;NA;NA;"";NA;NA;"";"";"";NA;NA;"";"";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"51";NA;20211026174512;2021;0;0;0;0;0;0;"[]";0;0;0;0;0;0;0;0;0;0;0;0;"[]";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20211026174512;"";NA;NA;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[241]"
"processos-tjmsp";"TJMSP_198_G2_29007_08001213520179260060";"TJMSP98056202108141628951363446";"TJMSP";"G2";"True";198;"True";8001213520179260416;"True";1;"Justiça Militar Estadual";"10365";1;"True";NA;0;20180418195255;20180418195255;"True";1628951364937;20210814112924;29007;"True";0;"False";0;1;"True";1;"True";1;0;0;0;0;0;0;"";1;1;1;0;0;1;1;1;1;0;0;0;"M";0;0;0;0;0;0;0;0;0;0;26;0;NA;13;0;0;"";0;6;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20180418195256;2018;"";NA;NA;"239.0";NA;20180809154050;2018;"239.0";NA;20180809154050;2018;"22.0";NA;20181129122408;"";"2018.0";"22.0";NA;20181129122408;"";"2018.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"22";NA;20181129122408;2018;5;5;0;0;0;0;"['20180809154050', '20180810101353', '20180831114824', '20180903153415', '20180903153420']";0;0;0;0;0;0;5;5;0;0;0;0;"['20180809154050', '20180810101353', '20180831114824', '20180903153415', '20180903153420']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20180502140122;"239.0";NA;20180903153420;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[198]"
